ID	GSM442435	GSM442437	GSM442538	GSM442540	GSM442567	GSM442568	GSM463624	GSM463625	GSM510424	GSM510425	GSM510426	GSM510427	GSM510428	GSM510429	GSM510430	GSM510431	GSM510483	GSM510484	GSM510485	GSM510487	GSM510488	GSM510489	GSM510490	GSM510491	GSM510492	GSM510493	GSM510494	GSM510495	GSM510496	GSM510497.x	GSM510498	GSM510499	GSM510500	GSM510501	GSM510502	GSM510503	GSM510504	GSM510505	GSM510506	GSM510497.y	GSM730634	GSM730635	GSM730636	GSM730637.x	GSM730638	GSM730639	GSM730640	GSM730641	GSM730642	GSM561031	GSM720644	GSM730655	GSM730637.y	GSM730657	GSM730658	GSM730659	GSM835124	GSM835125	GSM835126	GSM730643	GSM1429347
DR_1308	0.004836017	0.003159185	-0.064944935	-0.012736033	0.413105066	-0.281371365	-0.245724816	-0.748086	0.44172573	0.20842743	0.3697462	0.7746029	0.035408974	0.32497406	-0.04060936	-0.1231451	0.95303106	0.4497819	0.28672218	0.08940792	0.30132198	-0.17056656	-0.035411835	-0.5287714	-0.8298626	-0.3163252	-0.2625084	-0.828166	-0.76665306	-0.17943668	0.11929035	-1.1938267	-1.3227272	-1.0353909	-1.1090231	-1.9690809	-1.6027336	-0.96992268	-0.4483118	-0.17943668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256	-0.068	-0.139	NA	0.97
DR_1309	-0.893398937	-0.650258924	0.265174472	-0.20405148	0.238840827	-0.916651257	-0.127648133	-0.274945	-1.4921227	-1.5618763	-0.98975086	-1.0206261	-0.7775564	-0.799592	-0.83440876	-0.9358883	-1.3605461	-1.7819204	-0.4711876	-1.2920189	-1.2569637	-0.41393375	-0.46573162	-0.7120409	-0.9479642	-0.7657304	-0.4909315	-1.0015326	-0.81813717	-0.8537893	-0.6698923	-0.73247147	-0.5853853	-0.7338443	-0.8148327	-1.1164389	-0.99682903	-0.96993833	-0.2967949	-0.8537893	1.2275431	1.0533967	1.0581336	1.6411034	0.87575597	0.86349297	0.95205045	0.95741045	-0.32948044	-0.308038439	-0.013259381	0.015227407	1.6411034	0.32655773	0.24513628	-0.036106676	0.186	-0.689	-0.436	-0.24721792	0.825
DR_1310	0.09943419	0.056467706	0.18730412	0.403892278	-0.126702503	-0.127845598	0.449118651	-0.268494	0.26813126	0.089110374	0.51104164	0.09935665	0.2745266	0.6962223	0.223001	0.18234539	0.37274075	0.0209651	0.4928975	0.4211545	0.42491722	0.24684525	0.20838356	-1.3503475	-0.8415346	-0.91323614	-0.99096537	-0.9269662	-0.8505926	-0.95809364	-0.5449934	-0.95851517	-0.769125	-0.32730246	-0.267025	-0.8327389	-0.6756325	-0.96994148	-0.88233757	-0.95809364	0.8342121	1.5039487	1.4701045	1.1325067	1.037055	1.253842	1.3735012	1.309388	-0.63076144	NA	-0.08241127	-0.042622283	1.1325067	0.051596195	-0.7214594	0.35577062	0.097	-0.619	-0.171	-0.47174788	0.721
DR_1311	-0.093280963	-0.307892759	0.053239054	0.120721608	0.057279461	0.057909862	0.045559552	-0.793667	0.021059036	-0.16037941	-0.18210506	0.15443039	-0.15358353	-0.09771061	-0.22713089	-0.34098625	0.28501844	-0.014983654	0.4657669	-0.103396416	0.09096718	0.26429844	0.36264133	0.42787647	0.15683079	0.3587656	0.15182495	0.012804985	-0.05525589	-0.2409563	0.0734148	0.5406065	0.22329235	0.1554389	0.25784922	-0.011767387	0.35608387	-0.96992269	0.13378143	-0.2409563	0.03786093	0.47901446	0.4782034	0.644814	0.565409	0.6733138	0.38625857	0.44819033	-0.68771017	0.03679386	-0.27503073	-0.37562403	0.644814	0.5042115	0.39172602	0.11464088	-0.323	-0.698	-0.407	-0.52054405	0.616
DR_1312	0.185878448	-0.552379258	-0.033577531	-0.415207872	0.193666781	-0.04256177	-0.183824551	-0.40546	0.08560848	0.10856533	0.20095158	0.14836311	-0.12750816	-0.003352165	-0.13414764	-0.25181675	0.18950081	0.36356258	-0.007891655	-0.025589943	-0.006419182	-0.4012432	-0.18100452	0.09130192	-0.029307365	-0.22431278	0.17899609	-0.1439209	-0.060956955	-0.13046455	0.28882408	0.23286247	0.24695873	-0.06332302	0.1704917	0.13163757	0.15083504	-0.96993834	0.18599796	-0.13046455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.157	-0.799	-0.295	NA	0.787
DR_1313	0.054192237	-0.008205272	0.742131738	0.504819906	-0.203785528	-0.266484683	-0.067461011	-0.715742	0.39843655	0.33905315	0.32390594	0.661706	0.1524458	-0.029737473	0.08276272	-0.008291245	0.64360857	0.4126091	0.5692539	0.50071335	0.531353	0.078866005	0.24379635	0.97450066	0.69053936	0.80235624	0.94306135	0.78917885	0.79667664	0.7849922	1.0619049	1.425869	1.5591516	1.6729946	1.6642761	1.0999699	1.3638735	-0.9699227	1.8728771	0.7849922	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.072386246	NA	NA	NA	NA	NA	NA	-0.225	-0.759	-0.368	NA	0.956
DR_1314	0.702437037	0.036243333	0.028137224	0.097233039	0.282284001	0.02750027	0.735661684	-0.00811339	2.5741787	2.5396252	3.005128	2.9246387	1.6928425	1.8905792	1.8078613	1.6555624	0.58675957	0.68056107	0.17623615	0.7992773	0.8322487	0.5483637	0.6095476	-0.10249424	-0.178195	-0.44836998	-0.38392162	-0.4038	-0.325284	-0.27841568	-0.10801411	0.17117405	-0.019021988	-0.2570877	-0.24622154	0.018772125	-0.2887621	-0.96993835	-0.12807083	-0.27841568	-0.036251366	2.4199688	2.5493028	2.566597	2.5336409	2.503469	0.7482737	0.74309266	0.04586035	0.949224048	1.1131823	1.154599	2.566597	1.413095	1.9330052	1.7049055	-0.904	-1	-0.573	0.119470835	0.797
DR_1315	0.201589528	0.301170032	-0.000935215	NA	0.037786998	-0.133076554	-0.075420399	-0.732027	2.350813	2.164301	2.1824446	2.2536116	0.7484274	1.20018	1.1249523	0.55973816	-0.07213974	0.15811825	-0.1970768	-0.005599022	0.21163273	-0.08795738	-0.10260677	1.1534567	0.86227894	0.90531874	0.6807656	0.5023718	0.57269573	0.33123398	0.60741806	0.95743084	0.8963995	0.7626715	0.8610425	0.59790134	0.98480797	-0.96992271	0.76475525	0.33123398	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.177722129	NA	NA	NA	NA	NA	NA	-0.714	-0.69	-0.357	NA	0.969
DR_1316	-0.002713468	-0.102287448	-0.267676868	-0.249854387	-0.280867455	-0.220720331	-0.182742869	-0.321653	-0.09183979	-0.001033783	0.030856133	-0.06716347	0.08687878	0.016017914	0.07789326	0.30142307	-0.32681465	-0.32462788	-1.123827	-0.4506426	-0.46441364	-1.02353	-1.1091385	-1.3316422	-1.2333298	-2.0374193	-2.166336	-1.308094	-1.4726639	-2.1401205	-2.0191488	-2.0950966	-1.962636	-1.4717865	-1.5539389	-1.834054	-2.121952	-0.96994222	-1.9447775	-2.1401205	0.90147096	0.77823526	0.6075313	0.8753815	1.1231958	1.1163499	1.6559168	1.6384842	0.1467492	0.024599957	-0.22401778	-0.27365512	0.8753815	0.9020425	0.18987241	0.24688736	0.299	-0.496	-0.209	0.115145266	1.072
DR_1317	-0.376450805	-0.195306606	0.507587936	0.283745315	0.472152498	-0.288585108	0.075555106	-0.664708	0.19360828	-0.0431633	0.31746674	0.5490036	0.18897629	0.25330067	0.050793648	0.034179688	0.087337494	-0.051644325	-0.39564896	-0.45619488	-0.476655	-0.21742153	-0.34071445	0.123399734	0.22355366	0.111231804	0.36420584	0.101041794	-0.005895615	-0.33488083	-0.24742699	0.20178843	0.16220665	0.3014741	0.24948454	-0.18675232	-0.159626	-0.96992656	-0.32374573	-0.33488083	-0.118992925	0.37145346	0.35556385	0.10926095	0.33256465	0.32401866	0.21546775	0.07892741	0.13936341	0.073846561	0.36696756	0.49751624	0.10926095	0.72304124	0.3946338	0.6465612	-0.255	-16.61	-0.492	0.18121648	0.992
DR_1318	-1.791430295	-0.830808963	0.741639678	NA	0.05019119	-0.443514102	-0.248363497	-0.372273	-0.73979664	-0.5385885	-0.63751507	-0.7681122	-0.39460373	-0.8488331	-0.31425667	-0.2982521	-0.55361366	-0.6333952	-1.1328716	-0.80283165	-0.90043354	-0.97185516	-0.8931198	0.78617764	0.7993145	0.6671157	0.48600006	0.81701565	0.7316952	0.6879797	0.81163406	1.2764015	1.3496714	0.12610817	0.085865974	1.6697989	1.4996223	-0.96994223	0.31627846	0.6879797	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.418345076	NA	NA	NA	NA	NA	NA	0.198	-0.585	-0.839	NA	0.929
DR_1319	0.294088986	0.078346017	0.548837201	-0.142791331	0.314450459	-0.018893294	NA	NA	0.2419405	0.1821394	0.12046909	0.45007038	0.047151566	-0.28424835	0.000115	-0.05975914	0.42447472	0.2565117	0.012160301	0.043126106	0.02611065	-0.2083807	-0.17587566	0.63204765	0.563838	0.6667948	0.65447664	0.25621223	0.32414627	0.18307781	0.26831913	0.79252815	0.6906738	0.54429245	0.41237545	0.25891876	0.387537	-0.96992657	0.13589668	0.18307781	-0.023750901	0.30220902	0.29181293	0.2507393	0.5896751	0.51030046	0.5010003	0.428683	-0.39425504	NA	-0.098628715	-0.19152302	0.2507393	0.15254676	0.25470638	0.07774216	0.536	NA	-1	-0.46331722	1.12
DR_1320	0.530500837	0.102054266	0.079192076	0.004131915	0.109076981	-0.219624121	0.043925719	-0.738129	-0.03149414	0.13841057	0.4918852	0.37690258	-0.47041225	-0.46102428	-0.49123478	-0.3529644	-0.6812191	-0.3648882	-1.0945997	-0.5617809	-0.5343561	-0.7945862	-0.77397823	-0.7291603	-0.53253174	-0.9195347	-0.88705635	-0.5354872	-0.52291965	-0.73615074	-0.76333714	-0.30179024	-0.31347847	-0.7689152	-0.84924984	-0.3371477	-0.39502144	-0.96994224	-0.652853	-0.73615074	0.78522605	1.9746702	1.7117555	1.6367823	1.9435184	2.0400083	1.3344517	1.411618	-1.1065267	-0.397086473	-0.034770533	-0.24203761	1.6367823	-0.025517017	0.11179373	0.1502323	-0.734	-1.536	-1.573	-1.1134511	1.425
DR_1321	0.044403936	0.057857448	-0.181354161	-0.022567039	0.256311097	0.077297765	-0.325956334	-0.24152	-0.23368263	-0.29555607	-0.3334942	-0.18915272	-0.3724785	-0.16807556	-0.32148838	-0.5503044	-0.07035589	-0.04058838	-0.331769	-0.4493885	-0.51061535	-0.4179964	-0.40537262	-0.8417568	-0.62703323	-0.70624876	-0.4128232	-1.0802393	-1.0232897	-0.6421499	-0.52735806	-0.50209713	-0.6270342	-0.7225857	-0.7337036	-1.7727375	-1.6646214	-0.96992658	-0.5229435	-0.6421499	0.5530539	0.6063174	0.47087154	0.54481447	0.94104654	0.9223237	0.78894484	0.6114035	-0.6976361	NA	-0.3788652	-0.3320759	0.54481447	-0.1788046	0.1054835	-0.010438025	-0.665	-1.048	-1.556	-1.2474658	0.969
DR_1322	-0.217760101	-0.140831122	0.308712045	-0.024064582	0.253325298	-0.032201621	-0.450134227	-0.0350827	-0.07507801	-0.09279823	-0.6438894	-0.56218624	-0.46711063	0.5968218	0.317091	-0.5303755	-0.47704792	-0.32073593	0.3505373	-0.40022755	-0.41522884	-0.2509346	-0.43942833	0.45556736	0.15467834	0.29293633	0.5064578	-0.09525108	-0.01554966	-0.4668684	0.000354	0.08048248	0.07276344	0.33641148	-0.082821846	-0.52582455	-0.24408913	-0.96993149	0.016472816	-0.4668684	0.8773082	0.14546925	0.14955878	0.3434629	0.81828046	0.7885945	1.0790302	1.3245466	0.10246205	NA	-0.6409706	-0.5154488	0.3434629	0.53181493	-0.10231337	-0.21538606	-0.697	-1.107	-1.201	0.041980922	1.023
DR_1323	-0.158266142	-0.193310739	-0.089142116	0.109788016	0.729898627	0.261913188	NA	NA	0.1581688	-0.115273476	-0.29554033	-0.26688194	-0.45019436	-0.30306435	-0.46844864	-0.48786736	0.73579407	1.0179935	-0.5224724	-0.24865294	-0.24386072	-0.4932065	-0.65145206	-0.5589638	-0.7469516	-1.1789217	-0.4534006	-1.0642915	-1.2473187	-1.9009309	-3.8835654	-0.5681629	-0.8026128	-1.166748	-0.58126163	-1.4981833	-1.5876174	-0.96992583	-1.6665068	-1.9009309	0.11164659	0.13255867	0.13753834	0.37321854	0.35680595	0.06362605	0.24571002	0.116069645	-0.4503079	NA	-0.3988338	-0.26072207	0.37321854	-0.31274137	-0.057938963	-0.7124009	0.678	-1.322	-1.322	-0.58974695	0.725
DR_1324	-0.119411338	-0.188794124	-0.105300568	0.017543659	0.078212669	0.04454649	0.087874049	-0.610041	-0.22880173	-0.18647194	0.01644516	-0.02357483	-0.2620859	-0.061969757	-0.032813072	-0.119031906	-0.07894707	-0.059289932	0.00012	-0.06684208	-0.075115204	-0.15554905	-0.3308735	-0.8520212	-0.77238846	-1.0910654	-1.1030664	-0.5574322	-0.64652157	-0.80927944	-0.941473	-1.0057554	-0.87820053	-0.81170654	-0.73061085	-1.0552273	-1.2099514	-0.96994225	-0.9684057	-0.80927944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.984	-4	3.459	NA	1.096
DR_1325	-0.01758899	0.067419797	-0.002418772	-0.012321081	0.445778364	0.783456887	-0.356804751	-0.0146242	-0.38589573	-0.50542545	-0.6202383	-0.42686272	-0.43832397	-0.14854813	-0.27621078	-0.44929314	-0.13654995	-0.35964966	-0.20164871	-0.35092068	-0.28462696	-0.5382557	-0.41384315	0.3844118	0.20563507	0.27023172	0.17044973	0.14268494	0.14515877	-0.25944042	-0.19373035	0.41761208	0.33370304	0.15398884	-0.038021088	0.17282677	0.268198	-0.96992659	0.055864334	-0.25944042	-0.94845617	-2.112661	-1.810588	-0.2991557	-1.3241479	-1.3125043	-0.5705408	-0.61587125	-0.54671186	-0.103846358	-0.70200354	-0.69935524	-0.2991557	-0.11936712	-0.09239605	-0.29019794	1.198	-2.392	-0.206	-0.671338	5.305
DR_1326	0.13389263	0.198702525	-0.076997291	0.11219688	0.228534717	-0.101246935	0.144293931	-0.640602	-0.3635683	-0.21147823	-0.11783028	-0.17616367	-0.36958694	-0.2001152	-0.118528366	-0.3288288	-0.15412521	-0.16636944	-0.09002972	-0.17422676	-0.27283478	-0.2809248	-0.29269695	-0.22348213	-0.18176079	-1.0801067	-1.0663872	-0.22671795	-0.22327423	-0.7212734	-0.9057245	-0.121082306	-0.02593422	-0.6770315	-0.66883755	0.56077003	0.29576588	-0.96994226	-0.5830984	-0.7212734	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.174975739	NA	NA	NA	NA	NA	NA	0.574	1.322	-0.653	NA	1.016
DR_1327	-0.039231786	-0.29571149	-0.299429521	-0.080683119	NA	-0.252502403	NA	NA	-0.103559494	-0.023908615	-0.18005466	0.001774788	-0.08500099	-0.044938087	-0.09558964	-0.008057594	0.13452005	-0.14069748	-0.068642616	-0.26270962	-0.3029747	-0.30029583	-0.21069336	-0.17395496	-0.27427006	-0.20748854	-0.08184433	-0.2967968	-0.33733845	-0.29904652	-0.45758247	0.10154629	-0.00935936	-0.28408813	-0.33934116	-0.29980946	-0.19403934	-0.9699266	-0.57191277	-0.29904652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.532	0	-0.796	NA	1.421
DR_1328	0.072098013	NA	-0.274459444	0.185478656	0.129151473	-0.230258758	NA	NA	-0.20617771	-0.16528797	0.052871704	-0.042069435	-0.09737778	-0.25078106	-0.14950657	-0.002969742	-0.05118084	-0.13754559	0.021481514	-0.117673874	-0.083740234	-0.11225033	-0.21114063	-0.21961498	-0.12557125	0.29872704	0.26473618	-0.15635109	-0.10400772	-0.020822525	0.09244251	-0.15539455	-0.055923462	0.12893772	0.1518774	-0.07588196	-0.23362064	-0.96994227	-0.1044569	-0.020822525	-0.6270167	-0.60384023	-0.4327073	-0.20660192	-0.34647745	-0.31960922	-0.34839517	-0.111431725	-0.16585678	NA	-0.12909514	-0.08276546	-0.20660192	-0.025737077	0.15641558	0.10035947	0.198	0	2.17	-0.20580941	0.962
DR_1329	-0.11481378	-0.017649534	NA	0.073809123	0.579376694	0.134569693	0.255566388	-0.359293	0.94625664	0.8426876	0.8560953	0.7686839	0.7564068	0.94157267	0.9943428	0.8059883	1.027111	0.9312911	1.0661397	0.58952045	0.52680683	0.5586014	0.6065984	0.32356453	0.51084614	1.0682225	0.9831252	-0.4158821	-0.35163736	0.33572197	-0.3199563	0.4325838	0.56200457	0.10141039	1.5291231	0.107978344	-0.1646738	-0.96994149	0.24694014	0.33572197	-0.51943755	-1.2244887	-0.7502334	-1.707002	-0.99079543	-0.6527502	-1.3662876	-1.2575914	0.14918101	-0.244564523	-0.20834135	-0.12536502	-1.707002	-0.04477963	0.085273415	-0.070494145	0.5	-1.379	-0.201	0.10703015	0.603
DR_1330	0.243277457	0.084525946	NA	0.544973099	-0.132823234	-0.116087598	NA	NA	1.6124969	1.6129756	1.7790685	1.669035	1.2596874	1.724215	1.5840483	0.97036743	1.0950346	1.0840597	2.1277118	1.8720574	1.858324	1.5804057	1.8117065	-2.0454273	-2.1503205	-0.905108	-2.6490655	-1.9757094	-1.6513581	-1.6741991	-2.200738	-2.5827208	-2.4459925	-2.3751502	-4.03442	-2.2933412	-2.6626596	-0.96994716	-1.8193974	-1.6741991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.943	-0.12	NA	1.066
DR_1331	0.026675944	-0.316247183	0.165081041	-0.032707511	-0.027603581	-0.106294807	0.345075934	-0.035204	0.708961	1.0976567	1.0982938	1.3322582	0.58642054	0.7439761	0.3379774	0.7349701	0.5875888	0.40716076	0.6622577	0.7856884	0.5316982	0.32712793	0.23684072	-0.4468546	-0.42266607	0.48314285	0.3288622	-0.69495916	-0.5883646	-0.8202195	-0.71577215	-0.13828707	-0.17061758	0.07617426	-0.091425896	-0.6113715	-0.67819166	-0.96992789	-0.9242196	-0.8202195	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.274495573	NA	NA	NA	NA	NA	NA	-0.052	-1.059	-1.035	NA	1.159
DR_1332	-0.528101463	-0.422835639	-0.097096435	-0.176828123	0.244690974	-0.134348762	-0.081925689	-0.817293	-0.115086555	-0.1438055	-0.4118185	-0.20587349	0.034870148	0.14838505	0.19060802	0.08902264	0.33819675	0.22545719	0.4583311	0.40294838	0.26003838	0.2646885	0.28055954	1.3211336	1.2721128	1.7103281	1.7927122	1.2126493	1.1696472	1.2277403	1.1560125	0.53870773	-0.12945366	1.0332012	1.098362	0.24880219	0.37661362	-0.96992915	1.0875015	1.2277403	0.21929306	0.6405612	0.66258764	0.9494345	0.75179195	0.85920215	0.7264476	0.5984722	-0.28976294	-0.005766628	-0.197256	-0.24995421	0.9494345	0.16729769	0.038069695	0.0168131	2.734	NA	0.862	-0.26917365	0.98
DR_1333	-0.416282457	0.001200317	NA	NA	-0.081004231	0.054559827	0.005266175	-0.98169	0.4678278	0.27277088	0.4280033	0.5359144	0.09186363	0.19642258	0.25810623	0.058229446	0.29579353	0.24802017	-0.14196777	0.0734663	0.113741875	-0.13828945	-0.06974983	-0.1781187	-0.2634306	0.21481133	0.42680264	-0.25260162	-0.23708439	-0.11058617	-0.26758957	-0.021217346	-0.052117348	0.12974072	0.045879364	-0.3768196	-0.22830868	-0.96992661	-0.23919964	-0.11058617	-0.51621526	0.18781352	0.12717417	0.3899669	0.41549855	0.4221428	-0.0803899	-0.06472776	-0.72064453	NA	-0.2990252	-0.3422088	0.3899669	-0.057556182	0.21292667	-0.082008034	-0.057	NA	0.252	-0.60360974	1.244
DR_1334	0.127424517	-0.06718372	-0.059403331	-0.155614231	-0.201385776	-0.699143251	0.251089568	-0.316949	-0.9177151	-0.825717	-1.0358181	-1.1491346	-0.88970757	-1.057611	-1.079546	-1.2107964	-0.6305928	-0.33959484	-1.1339531	-1.0045519	-0.9778385	-0.8703623	-0.9284382	0.2995205	0.24996376	0.09053898	0.005173206	-0.1177063	-0.12771511	-0.2552805	-0.15383148	0.2661438	0.3305235	-0.120116234	-0.14431	0.2831602	0.29896545	-0.96993836	-0.20035553	-0.2552805	0.5760173	1.1353412	0.8316103	0.3959202	0.11181784	-0.107248306	0.6407605	0.8812961	-0.453282	NA	0.3753218	0.45481762	0.3959202	0.26475957	0.21997814	0.021795422	1.198	2.322	0.329	-0.019005597	0.99
DR_1335	0.233277747	0.183139862	NA	NA	-0.025438585	-0.004005192	0.284348518	-0.195011	-0.44517136	-0.51631355	-0.65600014	-0.5619221	-0.58700466	-0.35777664	-0.43007374	-0.7352314	-0.4727106	-0.13313103	-0.442276	-0.73197746	-0.6622057	-0.6277571	-0.5283356	-2.6050081	-2.9071455	-2.520628	-2.384283	-3.0782795	-3.0980892	-2.327405	-2.136363	-3.5634413	-3.7929153	-3.2271404	-3.3752842	-4.3808336	-4.0774536	-0.96992272	-3.5089493	-2.327405	-1.3073941	-0.8879229	-0.9101428	-0.47769547	-0.3488199	-0.3539005	-0.9513291	-0.8414106	-0.81408954	NA	-0.32160625	-0.3542909	-0.47769547	0.020056576	0.2543919	0.21798003	0.336	0	NA	-0.72051245	0.907
DR_1336	0.10698624	-0.129760275	0.064502437	-0.011231376	0.268951645	0.117203082	-0.014765208	-0.944937	-0.01513195	-0.025553703	0.27336407	0.16113853	0.08829212	0.01918888	0.0530262	-0.154006	0.15979385	0.21228218	-0.0978775	-0.039988518	0.032676697	-0.24618435	-0.25664616	-1.7106476	-1.7054338	-1.5904045	-1.7630148	-1.5986061	-1.5412111	-0.8536453	-0.84741306	-2.642558	-2.6352367	-2.399929	-2.4333944	-2.8480177	-2.8789606	-0.96993837	-2.2525291	-0.8536453	-0.8272593	0.07474059	-0.03187178	0.31710044	0.350566	0.31066927	-0.24604131	-0.23087573	-1.2112172	NA	-0.29423204	-0.21955617	0.31710044	-0.35134086	0.276672	0.17551216	2.078	0	-3.458	-1.0779235	0.844
DR_1337	-0.032846569	0.03771252	0.096125952	0.273361733	-0.096285657	0.052287113	-0.068633082	-0.692688	0.57104015	0.53888035	0.30499744	0.38464832	0.6403456	0.5496836	0.44053268	0.45027542	0.98100376	1.0101652	0.5617695	0.7914419	0.92534256	0.24015808	0.43840218	-0.63752747	-0.88667107	-0.42261887	-0.36375046	-0.86536694	-0.77816105	-0.6706028	-0.5195894	-0.31450272	-0.43493652	-0.54258347	-0.6155567	-0.7144222	-0.5226135	-0.96992273	-0.79849243	-0.6706028	0.56744	0.734682	0.71520615	0.948628	1.1798455	1.2330754	0.97732615	0.8513578	-0.036185503	NA	-0.29736978	-0.22416082	0.948628	0.5702634	0.383163	0.2740844	1.166	-0.585	NA	-0.06638265	0.976
DR_1338	-0.061980041	-0.117641043	NA	NA	0.090830801	0.030459255	NA	NA	-0.005868912	0.02637577	-0.027187347	-0.30688477	0.028597832	0.3992672	0.28589058	-0.11454964	0.10331631	0.12981224	0.47752666	0.28419495	0.27350712	0.088009834	0.09398556	-1.0713062	-1.1085176	-1.1329122	-0.99507236	-1.1460962	-1.1854572	-1.3100605	-1.0491219	-1.1986637	-1.1168203	-0.96206474	-1.0254421	-1.0933723	-0.9917412	-0.96993838	-1.113307	-1.3100605	0.14005738	0.6747367	0.7098235	0.6761089	0.8857968	0.7102269	0.26490194	0.46194527	-0.16461119	0.080065145	-0.22503829	-0.1441734	0.6761089	0.5360896	0.33478063	0.22315985	-0.123	-1.585	-0.304	-0.08903009	0.979
DR_1339	-0.523205045	-0.191242858	-0.033504308	NA	-0.034802561	-0.016325791	0.11743277	-0.519516	-0.5611191	-0.69313335	-0.8129835	-0.61399364	-1.0483999	-0.81739426	-1.0159645	-1.0353117	-1.1841736	-0.9937625	-1.0332098	-1.0175362	-0.920804	-1.2333269	0.38691235	2.0192413	1.7447214	0.7341099	0.91477585	1.7925167	1.8627806	0.73983383	0.80363655	2.4807882	2.2992105	1.5645819	1.4781733	2.0307465	2.2304726	-0.96992274	1.4977474	0.73983383	-1.0903828	-1.5510666	-1.4897935	-1.1196864	-0.94494444	-0.9840118	-0.8971453	-0.9600082	-0.6833005	NA	-0.32624543	-0.20157658	-1.1196864	-0.16670272	0.23126468	0.103069425	-0.123	-1.7	-1.133	-0.6760718	0.954
DR_1340	-0.036839418	-0.073120464	-0.078611356	0.065443034	0.025348755	-0.150406378	-0.221001622	-0.163752	-0.5039387	-0.5047617	-0.4265604	-0.53357315	-1.358592	-0.7709255	-0.7803688	-1.3514652	-1.4722233	-1.3973055	-1.3248129	-1.4066267	-1.2742872	-1.7973871	-1.8103952	-0.32819653	-0.24366093	0.089279175	0.11815643	-0.67369556	-0.5261526	-0.2914257	-0.28911304	-0.20918083	-0.19003868	-0.91181946	-0.848547	-0.4457245	-0.40296173	-0.96993839	-1.0285883	-0.2914257	-1.8907399	-2.0193799	-2.0009098	-1.38071	-1.2835488	-1.2638788	-1.2049913	-1.232487	-0.8909997	0.057576263	-0.28528655	-0.23327819	-1.38071	0.04288417	0.43162456	0.30983636	-0.045	-0.874	-0.706	-0.89538306	0.949
DR_1341	-0.17114497	-0.128321932	-0.076073992	-0.23049924	0.004044544	0.154072588	0.132719074	-0.209446	-0.39308357	-0.53114796	-0.57468987	-0.40125275	-1.0149097	-0.8472004	-0.9465313	-1.0736341	-1.6731148	-1.3353701	-1.6709366	-1.4996233	-1.236639	-1.8290911	-0.7428446	-1.4368324	-1.5983715	-1.5492101	-1.4034333	-1.549139	-1.4105711	-1.7161846	-1.4586563	-1.4329872	-1.5915813	-1.5696969	-1.5792713	-1.8639688	-1.5540371	-0.96992275	-1.717061	-1.7161846	-2.0963986	-1.9813335	-1.9538022	-1.7526525	-1.4615912	-1.509717	-1.7739007	-1.7391016	-0.8829103	0.270690642	-0.20178613	-0.13326281	-1.7526525	-0.27434883	0.27501822	0.14841963	0.461	NA	0.415	-0.6724459	0.964
DR_1342	0.030031759	0.075674225	0.093328291	-0.112155787	0.169027248	0.101273808	0.113972825	-0.349405	-0.50241566	-0.5242634	-0.31006622	-0.3780012	-0.66356945	-0.7010517	-0.7595148	-0.7766571	-0.9706869	-1.0288553	-1.0345945	-1.0642643	-1.1517763	-0.8708191	-0.88741684	0.96216583	1.348896	0.5892582	0.5943861	0.64092445	0.7135105	0.1938572	0.19900417	1.5726824	1.4700909	0.9171696	0.91623306	1.3682699	1.3661299	-0.9699384	0.5394125	0.1938572	-2.2829387	-1.7819309	-1.8283294	-1.3592722	-1.4715984	-1.3669975	-1.5798336	-1.5013233	-1.0627089	0.348270268	-0.3228858	-0.37802827	-1.3592722	-0.1560292	0.33844927	0.1908637	0.877	-16.61	NA	-0.99073255	1.191
DR_1343	-0.31596136	-0.419375393	0.286974285	0.00143415	0.711809775	-0.715944286	0.065010039	-0.646779	-0.09913063	-0.10035324	0.2756281	0.43388844	0.27357578	-0.5522337	-0.5790386	0.004795075	-0.05671215	-0.25656223	-0.9059496	-0.3956375	-0.19687653	-0.4273157	-0.15677547	-1.7796926	-1.9421883	-2.305272	-2.1106791	-1.7688656	-1.738244	-2.2791538	-2.0521574	-2.0832748	-2.3990831	-2.3344412	-2.4183655	-2.680501	-2.2890825	-0.96992276	-2.6231031	-2.2791538	-1.9112878	-1.0300121	-1.0666339	-0.7498951	-1.1698737	-1.1887007	-1.2360619	-1.2801657	-1.2256961	-0.144154452	-0.21741317	-0.2181237	-0.7498951	0.18223622	0.41139683	0.14904608	0.057	NA	NA	-1.1698325	0.969
